
=== 2026-09-19T04:07:40.528Z  node index.js --config thesisExperiment/configs/phase2/Dnet_d_He_mixed.json
[Simulation]     user_chemtrails_peri_3 (Peripheral skywatcher (Debnath low-centrality chemtrails, 2018–2021)): 4 message(s)
[Simulation]     user_monsanto_amp (Geoengineering Conspiracy Believer (Debnath chemtrails cluster)): 4 message(s)
[Simulation]   Tick 5/8
[Simulation]     user_haarp_hub (HAARP / weather-warfare believer (Debnath chemtrails neighbour terms)): 4 message(s)
[Simulation]     user_climatejustice_hub (Climate Action Advocate (Debnath non-conspiracy stream)): 4 message(s)
[Simulation]     user_chemtrails_hub (Geoengineering Conspiracy Believer (Debnath chemtrails cluster)): 4 message(s)
[Simulation]     user_climateaction_hub (Climate Action Advocate (Debnath non-conspiracy stream)): 4 message(s)
[Simulation]     user_chemtrails_amp_1 (Geoengineering Conspiracy Believer (Debnath chemtrails cluster)): 4 message(s)
[Simulation]     user_haarp_amp_1 (HAARP / weather-warfare believer (Debnath chemtrails neighbour terms)): 4 message(s)
[Simulation]     user_climateaction_amp_1 (Climate Action Advocate (Debnath non-conspiracy stream)): 2 message(s)
[Simulation]     user_climatejustice_amp_1 (Climate Action Advocate (Debnath non-conspiracy stream)): 2 message(s)
[Simulation]     user_sweden_hub (Climate Action Advocate (Debnath non-conspiracy stream)): 4 message(s)
[Simulation]     user_sweden_peri_1 (Climate Action Advocate (Debnath non-conspiracy stream)): 1 message(s)
[Simulation]     user_scopex_hub (Climate Action Advocate (Debnath non-conspiracy stream)): 3 message(s)
[Simulation]     user_geoengineering_hub (Geoengineering Conspiracy Believer (Debnath chemtrails cluster)): 4 message(s)
[Simulation]     user_geoengineering_amp_1 (Geoengineering Conspiracy Believer (Debnath chemtrails cluster)): 4 message(s)
[Simulation]     user_srm_amp (Geoengineering Conspiracy Believer (Debnath chemtrails cluster)): 4 message(s)
[Simulation]     user_scopex_peri_1 (Climate Action Advocate (Debnath non-conspiracy stream)): 1 message(s)
[Simulation]     user_wedonotconsent_hub (Climate Action Advocate (Debnath non-conspiracy stream)): 2 message(s)
[Simulation]     user_wedonotconsent_amp_1 (Climate Action Advocate (Debnath non-conspiracy stream)): 1 message(s)
[Simulation]     user_fridaysforfuture_amp (Climate Action Advocate (Debnath non-conspiracy stream)): 2 message(s)
[Simulation]     user_cop26_amp (Climate Action Advocate (Debnath non-conspiracy stream)): 3 message(s)
[Simulation]     user_srm_peri_1 (Peripheral skywatcher (Debnath low-centrality chemtrails, 2018–2021)): 4 message(s)
[Simulation]     user_climate_amp (Climate Action Advocate (Debnath non-conspiracy stream)): 1 message(s)
[Simulation]     user_ipcc_amp (Climate scientist (expert voice for heterogeneous mix)): 2 message(s)
[Simulation]     user_actonclimate_amp (Climate Action Advocate (Debnath non-conspiracy stream)): 2 message(s)
[Simulation]     user_sag_amp (Geoengineering Conspiracy Believer (Debnath chemtrails cluster)): 4 message(s)
[Simulation]     user_nexrad_amp (HAARP / weather-warfare believer (Debnath chemtrails neighbour terms)): 4 message(s)
[Simulation]     user_netzero_amp (Climate Action Advocate (Debnath non-conspiracy stream)): 3 message(s)
[Simulation]     user_stratosphere_amp (Ozone / stratosphere concern voice (Debnath ozone neighbour)): 1 message(s)
[Simulation]     user_nwo_amp (Geoengineering Conspiracy Believer (Debnath chemtrails cluster)): 4 message(s)
[Simulation]     user_ozone_hub (Ozone / stratosphere concern voice (Debnath ozone neighbour)): 4 message(s)
[Simulation]     user_ozone_peri_1 (Ozone / stratosphere concern voice (Debnath ozone neighbour)): 2 message(s)
[Simulation]     user_sai_amp (Ozone / stratosphere concern voice (Debnath ozone neighbour)): 4 message(s)
[Simulation]     user_biodiversity_hub (Environmental Concern Specialist (Debnath ozone/biodiversity stream)): 1 message(s)
[Simulation]     user_foodsecurity_amp (Environmental Concern Specialist (Debnath ozone/biodiversity stream)): 1 message(s)
[Simulation]     user_publichealth_amp (Environmental Concern Specialist (Debnath ozone/biodiversity stream)): 4 message(s)
[Simulation]     user_nwo_peri_1 (Peripheral skywatcher (Debnath low-centrality chemtrails, 2018–2021)): 4 message(s)
[Simulation]     user_illuminati_amp (Geoengineering Conspiracy Believer (Debnath chemtrails cluster)): 4 message(s)
[Simulation]     user_airpollution_peri_1 (Environmental Concern Specialist (Debnath ozone/biodiversity stream)): 1 message(s)
[Simulation]     user_gmo_amp (Geoengineering Conspiracy Believer (Debnath chemtrails cluster)): 4 message(s)
[Simulation]     user_weathermodification_amp (HAARP / weather-warfare believer (Debnath chemtrails neighbour terms)): 4 message(s)
[Simulation]     user_environment_amp (Environmental Concern Specialist (Debnath ozone/biodiversity stream)): 1 message(s)
[Simulation]     user_weathermodification_peri_1 (HAARP / weather-warfare believer (Debnath chemtrails neighbour terms)): 4 message(s)
[Simulation]     user_mitigation_amp (Climate Action Advocate (Debnath non-conspiracy stream)): 3 message(s)
[Simulation]     user_usa_amp (Climate Action Advocate (Debnath non-conspiracy stream)): 4 message(s)
[Simulation]     user_uk_amp (Climate Action Advocate (Debnath non-conspiracy stream)): 4 message(s)
[Simulation]     user_weatherwarfare_amp (HAARP / weather-warfare believer (Debnath chemtrails neighbour terms)): 4 message(s)
[Simulation]     user_india_amp (Climate Action Advocate (Debnath non-conspiracy stream)): 4 message(s)
[Simulation]     user_deepstate_amp (Geoengineering Conspiracy Believer (Debnath chemtrails cluster)): 4 message(s)
[Simulation]     user_maga_amp (Geoengineering Conspiracy Believer (Debnath chemtrails cluster)): 4 message(s)
[Simulation]     user_climateaction_piggyback_amp (Geoengineering Conspiracy Believer (Debnath chemtrails cluster)): 4 message(s)
[Simulation]     user_greatawakening_amp (Geoengineering Conspiracy Believer (Debnath chemtrails cluster)): 4 message(s)
[Simulation]     user_depopulation_amp (Geoengineering Conspiracy Believer (Debnath chemtrails cluster)): 4 message(s)
[Simulation]     user_climateaction_piggyback_peri_1 (Geoengineering Conspiracy Believer (Debnath chemtrails cluster)): 2 message(s)
[Simulation]     user_chemtrails_amp_2 (Geoengineering Conspiracy Believer (Debnath chemtrails cluster)): 4 message(s)
[Simulation]     user_chemtrails_peri_3 (Peripheral skywatcher (Debnath low-centrality chemtrails, 2018–2021)): 4 message(s)
[Simulation]     user_stopspraying_amp (Geoengineering Conspiracy Believer (Debnath chemtrails cluster)): 4 message(s)
[Simulation]   Tick 5/8
[Simulation]     user_haarp_hub (HAARP / weather-warfare believer (Debnath chemtrails neighbour terms)): 4 message(s)
[Simulation]     user_stopspraying_peri_1 (Peripheral skywatcher (Debnath low-centrality chemtrails, 2018–2021)): 4 message(s)
[Simulation]     user_chemtrails_hub (Geoengineering Conspiracy Believer (Debnath chemtrails cluster)): 4 message(s)
[Simulation]     user_monsanto_amp (Geoengineering Conspiracy Believer (Debnath chemtrails cluster)): 4 message(s)
[Simulation]     user_climatejustice_hub (Climate Action Advocate (Debnath non-conspiracy stream)): 4 message(s)
[Simulation]     user_chemtrails_amp_1 (Geoengineering Conspiracy Believer (Debnath chemtrails cluster)): 4 message(s)
[Simulation]     user_haarp_amp_1 (HAARP / weather-warfare believer (Debnath chemtrails neighbour terms)): 4 message(s)
[Simulation]     user_geoengineering_hub (Geoengineering Conspiracy Believer (Debnath chemtrails cluster)): 4 message(s)
[Simulation]     user_climateaction_hub (Climate Action Advocate (Debnath non-conspiracy stream)): 4 message(s)
[Simulation]     user_geoengineering_amp_1 (Geoengineering Conspiracy Believer (Debnath chemtrails cluster)): 4 message(s)
[Simulation]     user_climateaction_amp_1 (Climate Action Advocate (Debnath non-conspiracy stream)): 4 message(s)
[Simulation]     user_srm_amp (Geoengineering Conspiracy Believer (Debnath chemtrails cluster)): 4 message(s)
[Simulation]     user_srm_peri_1 (Peripheral skywatcher (Debnath low-centrality chemtrails, 2018–2021)): 4 message(s)
[Simulation]     user_climatejustice_amp_1 (Climate Action Advocate (Debnath non-conspiracy stream)): 4 message(s)
[Simulation]     user_sag_amp (Geoengineering Conspiracy Believer (Debnath chemtrails cluster)): 4 message(s)
[Simulation]     user_sweden_hub (Climate Action Advocate (Debnath non-conspiracy stream)): 4 message(s)
[Simulation]     user_nexrad_amp (HAARP / weather-warfare believer (Debnath chemtrails neighbour terms)): 4 message(s)
[Simulation]     user_sweden_peri_1 (Climate Action Advocate (Debnath non-conspiracy stream)): 2 message(s)
[Simulation]     user_nwo_amp (Geoengineering Conspiracy Believer (Debnath chemtrails cluster)): 4 message(s)
[Simulation]     user_scopex_hub (Climate Action Advocate (Debnath non-conspiracy stream)): 4 message(s)
[Simulation]     user_nwo_peri_1 (Peripheral skywatcher (Debnath low-centrality chemtrails, 2018–2021)): 4 message(s)
[Simulation]     user_scopex_peri_1 (Climate Action Advocate (Debnath non-conspiracy stream)): 2 message(s)
[Simulation]     user_wedonotconsent_hub (Climate Action Advocate (Debnath non-conspiracy stream)): 4 message(s)
[Simulation]     user_illuminati_amp (Geoengineering Conspiracy Believer (Debnath chemtrails cluster)): 4 message(s)
[Simulation]     user_wedonotconsent_amp_1 (Climate Action Advocate (Debnath non-conspiracy stream)): 4 message(s)
[Simulation]     user_gmo_amp (Geoengineering Conspiracy Believer (Debnath chemtrails cluster)): 4 message(s)
[Simulation]     user_fridaysforfuture_amp (Climate Action Advocate (Debnath non-conspiracy stream)): 4 message(s)
[Simulation]     user_weathermodification_amp (HAARP / weather-warfare believer (Debnath chemtrails neighbour terms)): 4 message(s)
[Simulation]     user_weathermodification_peri_1 (HAARP / weather-warfare believer (Debnath chemtrails neighbour terms)): 4 message(s)
[Simulation]     user_weatherwarfare_amp (HAARP / weather-warfare believer (Debnath chemtrails neighbour terms)): 4 message(s)
[Simulation]     user_cop26_amp (Climate Action Advocate (Debnath non-conspiracy stream)): 4 message(s)
[Simulation]     user_climate_amp (Climate Action Advocate (Debnath non-conspiracy stream)): 4 message(s)
[Simulation]     user_deepstate_amp (Geoengineering Conspiracy Believer (Debnath chemtrails cluster)): 4 message(s)
[Simulation]     user_maga_amp (Geoengineering Conspiracy Believer (Debnath chemtrails cluster)): 4 message(s)
[Simulation]     user_ipcc_amp (Climate scientist (expert voice for heterogeneous mix)): 4 message(s)
[Simulation]     user_greatawakening_amp (Geoengineering Conspiracy Believer (Debnath chemtrails cluster)): 4 message(s)
[Simulation]     user_depopulation_amp (Geoengineering Conspiracy Believer (Debnath chemtrails cluster)): 4 message(s)
[Simulation]     user_actonclimate_amp (Climate Action Advocate (Debnath non-conspiracy stream)): 4 message(s)
[Simulation]     user_stopspraying_amp (Geoengineering Conspiracy Believer (Debnath chemtrails cluster)): 4 message(s)
[Simulation]     user_stopspraying_peri_1 (Peripheral skywatcher (Debnath low-centrality chemtrails, 2018–2021)): 4 message(s)
[Simulation]     user_monsanto_amp (Geoengineering Conspiracy Believer (Debnath chemtrails cluster)): 4 message(s)
[Simulation]     user_netzero_amp (Climate Action Advocate (Debnath non-conspiracy stream)): 4 message(s)
[Simulation]     user_climatejustice_hub (Climate Action Advocate (Debnath non-conspiracy stream)): 4 message(s)
[Simulation]     user_climateaction_hub (Climate Action Advocate (Debnath non-conspiracy stream)): 4 message(s)
[Simulation]     user_climateaction_amp_1 (Climate Action Advocate (Debnath non-conspiracy stream)): 4 message(s)
[Simulation]     user_stratosphere_amp (Ozone / stratosphere concern voice (Debnath ozone neighbour)): 4 message(s)
[Simulation]     user_ozone_hub (Ozone / stratosphere concern voice (Debnath ozone neighbour)): 4 message(s)
[Simulation]     user_climatejustice_amp_1 (Climate Action Advocate (Debnath non-conspiracy stream)): 4 message(s)
[Simulation]     user_sweden_hub (Climate Action Advocate (Debnath non-conspiracy stream)): 4 message(s)
[Simulation]     user_ozone_peri_1 (Ozone / stratosphere concern voice (Debnath ozone neighbour)): 4 message(s)
[Simulation]     user_sai_amp (Ozone / stratosphere concern voice (Debnath ozone neighbour)): 4 message(s)
[Simulation]     user_sweden_peri_1 (Climate Action Advocate (Debnath non-conspiracy stream)): 4 message(s)
[Simulation]     user_ecology_amp (Environmental Concern Specialist (Debnath ozone/biodiversity stream)): 2 message(s)
[Simulation]     user_biodiversity_hub (Environmental Concern Specialist (Debnath ozone/biodiversity stream)): 4 message(s)
[Simulation]     user_scopex_hub (Climate Action Advocate (Debnath non-conspiracy stream)): 4 message(s)
[Simulation]     user_scopex_peri_1 (Climate Action Advocate (Debnath non-conspiracy stream)): 4 message(s)
[Simulation]     user_biodiversity_peri_1 (Environmental Concern Specialist (Debnath ozone/biodiversity stream)): 1 message(s)
[Simulation]     user_foodsecurity_amp (Environmental Concern Specialist (Debnath ozone/biodiversity stream)): 1 message(s)
[Simulation]     user_publichealth_amp (Environmental Concern Specialist (Debnath ozone/biodiversity stream)): 4 message(s)
[Simulation]     user_airpollution_amp (Environmental Concern Specialist (Debnath ozone/biodiversity stream)): 4 message(s)
[Simulation]     user_wedonotconsent_hub (Climate Action Advocate (Debnath non-conspiracy stream)): 4 message(s)
[Simulation]     user_publichealth_peri_1 (Environmental Concern Specialist (Debnath ozone/biodiversity stream)): 4 message(s)
[Simulation]     user_wedonotconsent_amp_1 (Climate Action Advocate (Debnath non-conspiracy stream)): 2 message(s)
[Simulation]     user_fridaysforfuture_amp (Climate Action Advocate (Debnath non-conspiracy stream)): 4 message(s)
[Simulation]     user_cop26_amp (Climate Action Advocate (Debnath non-conspiracy stream)): 4 message(s)
[Simulation]     user_environment_amp (Environmental Concern Specialist (Debnath ozone/biodiversity stream)): 3 message(s)
[Simulation]     user_mitigation_amp (Climate Action Advocate (Debnath non-conspiracy stream)): 4 message(s)
[Simulation]     user_climate_amp (Climate Action Advocate (Debnath non-conspiracy stream)): 4 message(s)
[Simulation]     user_ipcc_amp (Climate scientist (expert voice for heterogeneous mix)): 4 message(s)
[Simulation]     user_usa_amp (Climate Action Advocate (Debnath non-conspiracy stream)): 4 message(s)
[Simulation]     user_actonclimate_amp (Climate Action Advocate (Debnath non-conspiracy stream)): 4 message(s)
[Simulation]     user_netzero_amp (Climate Action Advocate (Debnath non-conspiracy stream)): 4 message(s)
[Simulation]     user_stratosphere_amp (Ozone / stratosphere concern voice (Debnath ozone neighbour)): 4 message(s)
[Simulation]     user_ozone_hub (Ozone / stratosphere concern voice (Debnath ozone neighbour)): 4 message(s)
[Simulation]     user_uk_amp (Climate Action Advocate (Debnath non-conspiracy stream)): 4 message(s)
[Simulation]     user_ozone_peri_1 (Ozone / stratosphere concern voice (Debnath ozone neighbour)): 3 message(s)
[Simulation]     user_sai_amp (Ozone / stratosphere concern voice (Debnath ozone neighbour)): 3 message(s)
[Simulation]     user_ecology_amp (Environmental Concern Specialist (Debnath ozone/biodiversity stream)): 3 message(s)
[Simulation]     user_india_amp (Climate Action Advocate (Debnath non-conspiracy stream)): 4 message(s)
[Simulation]     user_biodiversity_hub (Environmental Concern Specialist (Debnath ozone/biodiversity stream)): 1 message(s)
